"","MosqPerL","WayPt_ID","LongX","LatY","Adj_X","Adj_Y","Day","Month","EpiWeek","INLAWeek","MosqCount","DispX","DispY","Neighborhood","MosqSpp","Date","Year","NSampledTires","veg_in_tire","chir","cer","tox","tris","noto","oligo","mites","dyticid","cop","ostra","daph","cpm","fpm","NDVI","comments","Open.Water","Developed.Open.Space","Developed.Low.Intensity","Developed.Medium.Intensity","Developed.High.Intensity","Woody.Wetlands","Emergent.Herbaceous.Wetlands","optional","org_debris","inorg_debris","veg_cover"
"497",0,"32",-90.086784,29.934946,781.217477081517,3315.1463225566,14,9,37,28,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Milan","Cx. nigripalpus",2018-09-14,2018,10,"0",14,0,0,0,0,0,0,0,"0","0","0",0,0,0.082249,"large pile, chose 5 from top",0.00931056417087588,0.00537147932935147,0.299800166302203,0.428930529379813,0.255467556903956,0,0,TRUE,0,0,0.159999999999997
"498",0,"4",-90.002213,29.972584,789.275636172368,3319.53030484914,9,3,10,1,0,NA,NA,"Lower Ninth","A. aeg",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"499",0,"4",-90.002213,29.972584,789.27563907344,3319.53019396498,9,3,10,1,0,1899-12-31 00:00:00,NA,"Lower Ninth","A. aeg",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"500",0,"4",-90.002213,29.972584,789.275633271295,3319.5304157333,9,3,10,1,0,1899-12-31 00:00:01,NA,"Lower Ninth","A. aeg",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"501",0,"4",-90.002213,29.972584,789.275732713172,3319.53030737494,9,3,10,1,0,NA,1899-12-31 00:00:01,"Lower Ninth","A. aeg",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"502",0,"4",-90.002213,29.972584,789.275539631562,3319.53030232333,9,3,10,1,0,NA,1899-12-31 00:00:00,"Lower Ninth","A. aeg",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"503",0,"4",-90.002213,29.972584,789.27553673049,3319.53041320749,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","A. albo",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"504",0,"4",-90.002213,29.972584,789.275735614246,3319.53019649079,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","A. albo",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"505",0,"4",-90.002213,29.972584,789.275542532633,3319.53019143917,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","A. albo",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"506",25,"4",-90.002213,29.972584,789.275729812099,3319.5304182591,9,3,10,1,33,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","A. albo",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"507",3,"4",-90.002213,29.972584,789.275829253978,3319.53030990075,9,3,10,1,5,NA,1899-12-31 00:00:01,"Lower Ninth","A. albo",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"508",0,"4",-90.002213,29.972584,789.275443090757,3319.53029979753,9,3,10,1,0,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"509",0,"4",-90.002213,29.972584,789.275630370222,3319.53052661745,9,3,10,1,0,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. salinarius",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"510",56,"4",-90.002213,29.972584,789.275641974512,3319.53008308082,9,3,10,1,106,1899-12-31 00:00:00,NA,"Lower Ninth","Cx. salinarius",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"511",0,"4",-90.002213,29.972584,789.275832155053,3319.53019901659,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. salinarius",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"512",23,"4",-90.002213,29.972584,789.275440189686,3319.53041068168,9,3,10,1,42,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"513",78,"4",-90.002213,29.972584,789.275826352904,3319.53042078491,9,3,10,1,108,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"514",0,"4",-90.002213,29.972584,789.275445991828,3319.53018891337,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"515",0,"4",-90.002213,29.972584,789.275726911025,3319.53052914326,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"516",0,"4",-90.002213,29.972584,789.275545433705,3319.53008055502,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"517",0,"4",-90.002213,29.972584,789.275533829418,3319.53052409165,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"518",0,"4",-90.002213,29.972584,789.275738515319,3319.53008560663,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","A. crucians",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"519",0,"4",-90.002213,29.972584,789.27534654995,3319.53029727172,9,3,10,1,0,NA,1899-12-31 00:00:00,"Lower Ninth","A. crucians",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"520",1,"4",-90.002213,29.972584,789.275925794784,3319.53031242656,9,3,10,1,2,NA,1899-12-31 00:00:01,"Lower Ninth","A. crucians",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"521",0,"4",-90.002213,29.972584,789.275627469149,3319.53063750161,9,3,10,1,0,1899-12-31 00:00:01,NA,"Lower Ninth","A. crucians",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"522",5,"4",-90.002213,29.972584,789.275644875585,3319.52997219666,9,3,10,1,9,1899-12-31 00:00:00,NA,"Lower Ninth","A. crucians",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"523",11,"4",-90.002213,29.972584,789.275823451829,3319.53053166907,9,3,10,1,15,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"524",69,"4",-90.002213,29.972584,789.275448892898,3319.53007802921,9,3,10,1,104,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"525",0,"4",-90.002213,29.972584,789.275835056127,3319.53008813243,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"526",0,"4",-90.002213,29.972584,789.275437288616,3319.53052156584,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"527",0,"4",-90.002213,29.972584,789.27534945102,3319.53018638756,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"528",0,"4",-90.002213,29.972584,789.275922893709,3319.53042331072,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",2018-03-09,2018,56,"0",40,0,0,0,0,0,0,0,"0","0","0",23.1,164.3,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.3,63.7,41.76
"529",0,"4",-90.002213,29.972584,789.275741416392,3319.52997472247,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",2018-03-09,2018,56,"0",12,0,0,0,0,0,0,0,"0","0","0",2.3,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,30.632
"530",0,"4",-90.002213,29.972584,789.275530928346,3319.5306349758,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",2018-03-09,2018,56,"0",21,0,0,0,0,0,0,0,"0","0","0",4,6,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,1.6,0.8,15.344
"531",0,"4",-90.002213,29.972584,789.275928695859,3319.5302015424,9,3,10,1,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",2018-03-09,2018,56,"0",51,0,0,0,0,0,0,0,"0","0","0",0,7.2,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,7.9,12,38.952
"532",0,"4",-90.002213,29.972584,789.27534364888,3319.53040815588,9,3,10,1,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",2018-03-09,2018,56,"0",138,0,0,0,0,0,0,0,"0","0","0",0,0,0.264657,NA,0.123185925953127,0.0599457093155624,0.230758751988939,0.121395432843343,0.0166157760587939,0.0562931033716034,0.0494892295544249,TRUE,0,0,38.64
"533",0,"5",-90.019951,29.96142,787.59539220503,3318.24773518166,14,3,11,2,0,NA,NA,"Holy Cross","A. aeg",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"534",0,"5",-90.019951,29.96142,787.595395087904,3318.24762429855,14,3,11,2,0,1899-12-31 00:00:00,NA,"Holy Cross","A. aeg",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"535",1,"5",-90.019951,29.96142,787.595389322156,3318.24784606478,14,3,11,2,6,1899-12-31 00:00:01,NA,"Holy Cross","A. albo",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"536",11,"5",-90.019951,29.96142,787.595488755886,3318.24773769191,14,3,11,2,8,NA,1899-12-31 00:00:01,"Holy Cross","A. albo",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"537",0,"5",-90.019951,29.96142,787.595295654175,3318.24773267142,14,3,11,2,0,NA,1899-12-31 00:00:00,"Holy Cross","Cx. salinarius",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"538",0,"5",-90.019951,29.96142,787.595292771302,3318.24784355454,14,3,11,2,0,1899-12-31 00:00:01,1899-12-31 00:00:00,"Holy Cross","Cx. salinarius",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"539",7,"5",-90.019951,29.96142,787.595491638761,3318.24762680879,14,3,11,2,38,1899-12-31 00:00:00,1899-12-31 00:00:01,"Holy Cross","Cx. quinq",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"540",0,"5",-90.019951,29.96142,787.595298537048,3318.2476217883,14,3,11,2,0,1899-12-31 00:00:00,1899-12-31 00:00:00,"Holy Cross","Cx. quinq",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"541",0,"5",-90.019951,29.96142,787.595485873011,3318.24784857503,14,3,11,2,0,1899-12-31 00:00:01,1899-12-31 00:00:01,"Holy Cross","A. crucians",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"542",0,"5",-90.019951,29.96142,787.595585306741,3318.24774020216,14,3,11,2,0,NA,1899-12-31 00:00:01,"Holy Cross","A. crucians",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"543",0,"5",-90.019951,29.96142,787.595199103318,3318.24773016117,14,3,11,2,0,NA,1899-12-31 00:00:00,"Holy Cross","Cx. restuans",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"544",0,"5",-90.019951,29.96142,787.595386439282,3318.2479569479,14,3,11,2,0,1899-12-31 00:00:01,NA,"Holy Cross","Cx. restuans",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"545",0,"5",-90.019951,29.96142,787.595397970777,3318.24751341543,14,3,11,2,0,1899-12-31 00:00:00,NA,"Holy Cross","Cx. nigripalpus",2018-03-14,2018,21,"0",58,57,3,0,0,280,0,0,"0","0","0",0,27,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0,0,41.344
"546",0,"5",-90.019951,29.96142,787.595588189617,3318.24762931904,14,3,11,2,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"Holy Cross","Cx. nigripalpus",2018-03-14,2018,21,"0",28,1,0,0,0,0,0,0,"0","1","0",0,0.7,0.367912,NA,0.190150368259042,0.018477888892969,0.357525664161634,0.248090725291646,0.0841531761598397,0,0,TRUE,0.7,0,0
"547",0,"6",-89.987961,30.013988,790.530775458528,3324.15747679113,27,3,13,4,0,NA,NA,"East","A. aeg",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"548",0,"6",-89.987961,30.013988,790.530778377102,3324.15736590574,27,3,13,4,1,1899-12-31 00:00:00,NA,"East","A. aeg",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"549",118,"6",-89.987961,30.013988,790.530772539953,3324.15758767652,27,3,13,4,98,1899-12-31 00:00:01,NA,"East","A. albo",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"550",36,"6",-89.987961,30.013988,790.530871959744,3324.15747933111,27,3,13,4,243,NA,1899-12-31 00:00:01,"East","A. albo",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"551",0,"6",-89.987961,30.013988,790.530678957313,3324.15747425116,27,3,13,4,0,NA,1899-12-31 00:00:00,"East","Cx. salinarius",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"552",5,"6",-89.987961,30.013988,790.530676038739,3324.15758513655,27,3,13,4,35,1899-12-31 00:00:01,1899-12-31 00:00:00,"East","Cx. salinarius",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"553",0,"6",-89.987961,30.013988,790.530874878319,3324.15736844571,27,3,13,4,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. quinq",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"554",0,"6",-89.987961,30.013988,790.530681875886,3324.15736336577,27,3,13,4,2,1899-12-31 00:00:00,1899-12-31 00:00:00,"East","Cx. quinq",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"555",6,"6",-89.987961,30.013988,790.530869041168,3324.1575902165,27,3,13,4,5,1899-12-31 00:00:01,1899-12-31 00:00:01,"East","A. crucians",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"556",0,"6",-89.987961,30.013988,790.530968460959,3324.15748187108,27,3,13,4,0,NA,1899-12-31 00:00:01,"East","A. crucians",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"557",2,"6",-89.987961,30.013988,790.530582456097,3324.15747171119,27,3,13,4,2,NA,1899-12-31 00:00:00,"East","Cx. restuans",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"558",0,"6",-89.987961,30.013988,790.530769621379,3324.15769856191,27,3,13,4,0,1899-12-31 00:00:01,NA,"East","Cx. restuans",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"559",0,"6",-89.987961,30.013988,790.530781295677,3324.15725502035,27,3,13,4,0,1899-12-31 00:00:00,NA,"East","Cx. nigripalpus",2018-03-27,2018,10,"0",337,28,0,1,0,0,4,0,"0","0","0",32.7,145.9,0.109347,"vegetation in tire",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,5.7,17.9,0
"560",0,"6",-89.987961,30.013988,790.530971379535,3324.15737098569,27,3,13,4,0,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. nigripalpus",2018-03-27,2018,10,"0",18,2,0,0,0,0,1,0,"0","0","0",51.4,108.4,0.109347,"vegetation in tire / LARGE TIRE",0.0522107790812963,0.052354018530079,0.399566442379358,0.162863253265937,0.110222755838292,0.103347262296722,0.0303667631419336,TRUE,16.5,0,0
"561",0,"7",-89.970695,30.014278,792.196120838566,3324.23361510768,27,3,13,4,0,NA,NA,"East","A. aeg",2018-03-27,2018,34,"0",63,3,0,0,0,0,0,0,"1","1","0",1.6,2.2,0.238817,NA,0.0638847941570868,0.0607335262838673,0.38116017321078,0.132926208470351,0.0895962752135825,0.114949657648121,0.0527121171520357,TRUE,7.4,21.2,0
"562",0,"7",-89.970695,30.014278,792.196123773952,3324.23350422139,27,3,13,4,0,1899-12-31 00:00:00,NA,"East","A. aeg",2018-03-27,2018,34,"0",60,5,0,0,0,0,4,0,"0","0","0",0,0,0.238817,NA,0.0638847941570868,0.0607335262838673,0.38116017321078,0.132926208470351,0.0895962752135825,0.114949657648121,0.0527121171520357,TRUE,0,0,0
"563",0,"7",-89.970695,30.014278,792.196117903181,3324.23372599396,27,3,13,4,0,1899-12-31 00:00:01,NA,"East","A. aeg",2018-03-27,2018,34,"0",0,0,0,0,0,0,0,0,"0","0","0",0,0,0.238817,NA,0.0638847941570868,0.0607335262838673,0.38116017321078,0.132926208470351,0.0895962752135825,0.114949657648121,0.0527121171520357,TRUE,0,0,0
